label,filename0,filename1,percent,lines
71,A2016/Z1/Z2/student8006.c,A2016/Z1/Z2/student9805.c,71,10
71,A2016/Z1/Z2/student3077.c,A2016/Z1/Z2/student2463.c,71,15
71,A2016/Z1/Z2/student2463.c,A2016/Z1/Z2/student5603.c,71,15
71,A2016/Z1/Z2/student8863.c,A2016/Z1/Z2/student8317.c,71,14
71,A2016/Z1/Z2/student8863.c,A2016/Z1/Z2/student5226.c,71,12
71,A2016/Z1/Z2/student8794.c,A2016/Z1/Z2/student8863.c,71,15
71,A2016/Z1/Z2/student8794.c,A2016/Z1/Z2/student5741.c,71,15
71,A2016/Z1/Z2/student8794.c,A2016/Z1/Z2/student8317.c,71,15
71,A2016/Z1/Z2/student8794.c,A2016/Z1/Z2/student7232.c,71,15
71,A2016/Z1/Z2/student8794.c,A2016/Z1/Z2/student6547.c,71,15
71,A2016/Z1/Z2/student8794.c,A2016/Z1/Z2/student6545.c,71,15
71,A2016/Z1/Z2/student3841.c,A2016/Z1/Z2/student5413.c,71,18
71,A2016/Z1/Z2/student8794.c,A2016/Z1/Z2/student6364.c,71,15
71,A2016/Z1/Z2/student8794.c,A2016/Z1/Z2/student5805.c,71,15
71,A2016/Z1/Z2/student6053.c,A2016/Z1/Z2/student2486.c,71,17
71,A2016/Z1/Z2/student4296.c,A2016/Z1/Z2/student3631.c,71,17
71,A2016/Z1/Z2/student8317.c,A2016/Z1/Z2/student1120.c,71,15
71,A2016/Z1/Z2/student4150.c,A2016/Z1/Z2/student6706.c,71,11
71,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student1120.c,71,15
71,A2016/Z1/Z2/student6547.c,A2016/Z1/Z2/student8863.c,71,14
71,A2016/Z1/Z2/student3701.c,A2016/Z1/Z2/student8187.c,71,19
71,A2016/Z1/Z2/student3701.c,A2016/Z1/Z2/student6053.c,71,17
71,A2016/Z1/Z2/student6547.c,A2016/Z1/Z2/student6545.c,71,14
71,A2016/Z1/Z2/student3701.c,A2016/Z1/Z2/student4290.c,71,17
71,A2016/Z1/Z2/student3701.c,A2016/Z1/Z2/student3631.c,71,17
71,A2016/Z1/Z2/student3178.c,A2016/Z1/Z2/student8665.c,71,15
71,A2016/Z1/Z2/student4290.c,A2016/Z1/Z2/student6992.c,71,16
71,A2016/Z1/Z2/student6547.c,A2016/Z1/Z2/student6364.c,71,14
71,A2016/Z1/Z2/student6547.c,A2016/Z1/Z2/student5805.c,71,14
71,A2016/Z1/Z2/student6547.c,A2016/Z1/Z2/student5741.c,71,14
71,A2016/Z1/Z2/student6547.c,A2016/Z1/Z2/student4471.c,71,15
71,A2016/Z1/Z2/student6547.c,A2016/Z1/Z2/student2806.c,71,14
71,A2016/Z1/Z2/student6547.c,A2016/Z1/Z2/student2513.c,71,14
71,A2016/Z1/Z2/student6547.c,A2016/Z1/Z2/student2086.c,71,14
71,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student1176.c,71,10
71,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student1326.c,71,15
71,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student1624.c,71,13
71,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student2086.c,71,10
71,A2016/Z1/Z2/student4290.c,A2016/Z1/Z2/student4296.c,71,17
71,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student8863.c,71,11
71,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student8317.c,71,14
71,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student6547.c,71,14
71,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student6545.c,71,11
71,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student6364.c,71,11
71,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student5805.c,71,10
71,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student5741.c,71,12
71,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student5226.c,71,12
71,A2016/Z1/Z2/student4290.c,A2016/Z1/Z2/student2486.c,71,17
71,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student4471.c,71,15
71,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student3872.c,71,15
71,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student3483.c,71,10
71,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student2806.c,71,10
71,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student2513.c,71,10
71,A2016/Z1/Z2/student4471.c,A2016/Z1/Z2/student1120.c,71,15
71,A2016/Z1/Z2/student6364.c,A2016/Z1/Z2/student1120.c,71,15
71,A2016/Z1/Z2/student4108.c,A2016/Z1/Z2/student8863.c,71,15
71,A2016/Z1/Z2/student3483.c,A2016/Z1/Z2/student5226.c,71,12
71,A2016/Z1/Z2/student2513.c,A2016/Z1/Z2/student8863.c,71,11
71,A2016/Z1/Z2/student2513.c,A2016/Z1/Z2/student8317.c,71,14
71,A2016/Z1/Z2/student2513.c,A2016/Z1/Z2/student6545.c,71,11
71,A2016/Z1/Z2/student2513.c,A2016/Z1/Z2/student5805.c,71,10
71,A2016/Z1/Z2/student2513.c,A2016/Z1/Z2/student5226.c,71,12
71,A2016/Z1/Z2/student2513.c,A2016/Z1/Z2/student2086.c,71,10
71,A2016/Z1/Z2/student2513.c,A2016/Z1/Z2/student1624.c,71,13
71,A2016/Z1/Z2/student2513.c,A2016/Z1/Z2/student1120.c,71,15
71,A2016/Z1/Z2/student2086.c,A2016/Z1/Z2/student8863.c,71,11
71,A2016/Z1/Z2/student2086.c,A2016/Z1/Z2/student8317.c,71,14
71,A2016/Z1/Z2/student2086.c,A2016/Z1/Z2/student5226.c,71,12
71,A2016/Z1/Z2/student2086.c,A2016/Z1/Z2/student1120.c,71,15
71,A2016/Z1/Z2/student1624.c,A2016/Z1/Z2/student8863.c,71,13
71,A2016/Z1/Z2/student1624.c,A2016/Z1/Z2/student8317.c,71,14
71,A2016/Z1/Z2/student1624.c,A2016/Z1/Z2/student5226.c,71,13
71,A2016/Z1/Z2/student2806.c,A2016/Z1/Z2/student1120.c,71,15
71,A2016/Z1/Z2/student2806.c,A2016/Z1/Z2/student1624.c,71,13
71,A2016/Z1/Z2/student2806.c,A2016/Z1/Z2/student2086.c,71,10
71,A2016/Z1/Z2/student3483.c,A2016/Z1/Z2/student1176.c,71,10
71,A2016/Z1/Z2/student3483.c,A2016/Z1/Z2/student3872.c,71,15
71,A2016/Z1/Z2/student3483.c,A2016/Z1/Z2/student2806.c,71,10
71,A2016/Z1/Z2/student3483.c,A2016/Z1/Z2/student2513.c,71,10
71,A2016/Z1/Z2/student3483.c,A2016/Z1/Z2/student2086.c,71,10
71,A2016/Z1/Z2/student3483.c,A2016/Z1/Z2/student1624.c,71,13
71,A2016/Z1/Z2/student3483.c,A2016/Z1/Z2/student1326.c,71,15
71,A2016/Z1/Z2/student3483.c,A2016/Z1/Z2/student1120.c,71,15
71,A2016/Z1/Z2/student2806.c,A2016/Z1/Z2/student2513.c,71,10
71,A2016/Z1/Z2/student2806.c,A2016/Z1/Z2/student8863.c,71,11
71,A2016/Z1/Z2/student2806.c,A2016/Z1/Z2/student8317.c,71,14
71,A2016/Z1/Z2/student2806.c,A2016/Z1/Z2/student6545.c,71,11
71,A2016/Z1/Z2/student2806.c,A2016/Z1/Z2/student5805.c,71,10
71,A2016/Z1/Z2/student2806.c,A2016/Z1/Z2/student5226.c,71,12
71,A2016/Z1/Z2/student2806.c,A2016/Z1/Z2/student4471.c,71,15
71,A2016/Z1/Z2/student1624.c,A2016/Z1/Z2/student2086.c,71,13
71,A2016/Z1/Z2/student1624.c,A2016/Z1/Z2/student1120.c,71,15
71,A2016/Z1/Z2/student1326.c,A2016/Z1/Z2/student8863.c,71,15
71,A2016/Z1/Z2/student7704.c,A2016/Z1/Z2/student4026.c,71,15
71,A2016/Z1/Z2/student1176.c,A2016/Z1/Z2/student2513.c,71,8
71,A2016/Z1/Z2/student1176.c,A2016/Z1/Z2/student2086.c,71,10
71,A2016/Z1/Z2/student1176.c,A2016/Z1/Z2/student1624.c,71,13
71,A2016/Z1/Z2/student1176.c,A2016/Z1/Z2/student1326.c,71,15
71,A2016/Z1/Z2/student1176.c,A2016/Z1/Z2/student1120.c,71,15
71,A2016/Z1/Z2/student7888.c,A2016/Z1/Z2/student4026.c,71,15
71,A2016/Z1/Z2/student6534.c,A2016/Z1/Z2/student4026.c,71,13
71,A2016/Z1/Z2/student1176.c,A2016/Z1/Z2/student3872.c,71,15
71,A2016/Z1/Z1/student8363.c,A2016/Z1/Z1/student1938.c,71,51
71,A2016/Z1/Z2/student4026.c,A2016/Z1/Z2/student7773.c,71,17
71,A2016/Z1/Z2/student4026.c,A2016/Z1/Z2/student5381.c,71,12
71,A2016/Z1/Z2/student3301.c,A2016/Z1/Z2/student4026.c,71,12
71,A2016/Z1/Z2/student2925.c,A2016/Z1/Z2/student4026.c,71,15
71,A2016/Z1/Z1/student4824.c,A2016/Z1/Z1/student3610.c,71,157
71,A2016/Z1/Z2/student1176.c,A2016/Z1/Z2/student2806.c,71,10
71,A2016/Z1/Z2/student1176.c,A2016/Z1/Z2/student4471.c,71,15
71,A2016/Z1/Z2/student1326.c,A2016/Z1/Z2/student8317.c,71,15
71,A2016/Z1/Z2/student1326.c,A2016/Z1/Z2/student2513.c,71,15
71,A2016/Z1/Z2/student1326.c,A2016/Z1/Z2/student6545.c,71,15
71,A2016/Z1/Z2/student1326.c,A2016/Z1/Z2/student6364.c,71,15
71,A2016/Z1/Z2/student1326.c,A2016/Z1/Z2/student5805.c,71,15
71,A2016/Z1/Z2/student1326.c,A2016/Z1/Z2/student5226.c,71,15
71,A2016/Z1/Z2/student1326.c,A2016/Z1/Z2/student4471.c,71,15
71,A2016/Z1/Z2/student1326.c,A2016/Z1/Z2/student2806.c,71,15
71,A2016/Z1/Z2/student1326.c,A2016/Z1/Z2/student2086.c,71,15
71,A2016/Z1/Z2/student1176.c,A2016/Z1/Z2/student5805.c,71,10
71,A2016/Z1/Z2/student1326.c,A2016/Z1/Z2/student1624.c,71,15
71,A2016/Z1/Z2/student1326.c,A2016/Z1/Z2/student1120.c,71,15
71,A2016/Z1/Z2/student1176.c,A2016/Z1/Z2/student8863.c,71,11
71,A2016/Z1/Z2/student1176.c,A2016/Z1/Z2/student8317.c,71,14
71,A2016/Z1/Z2/student1176.c,A2016/Z1/Z2/student6545.c,71,11
71,A2016/Z1/Z2/student1176.c,A2016/Z1/Z2/student6364.c,71,11
71,A2016/Z1/Z2/student3483.c,A2016/Z1/Z2/student4471.c,71,15
71,A2016/Z1/Z2/student1176.c,A2016/Z1/Z2/student5226.c,71,12
71,A2016/Z1/Z2/student3483.c,A2016/Z1/Z2/student8863.c,71,11
71,A2016/Z1/Z2/student4108.c,A2016/Z1/Z2/student6545.c,71,15
71,A2016/Z1/Z2/student3872.c,A2016/Z1/Z2/student2086.c,71,15
71,A2016/Z1/Z2/student3872.c,A2016/Z1/Z2/student1624.c,71,15
71,A2016/Z1/Z2/student4108.c,A2016/Z1/Z2/student5805.c,71,15
71,A2016/Z1/Z2/student4108.c,A2016/Z1/Z2/student6364.c,71,15
71,A2016/Z1/Z2/student3872.c,A2016/Z1/Z2/student1326.c,71,15
71,A2016/Z1/Z2/student3872.c,A2016/Z1/Z2/student1120.c,71,15
71,A2016/Z1/Z2/student4108.c,A2016/Z1/Z2/student6547.c,71,15
71,A2016/Z1/Z2/student3872.c,A2016/Z1/Z2/student2806.c,71,15
71,A2016/Z1/Z2/student4108.c,A2016/Z1/Z2/student7232.c,71,15
71,A2016/Z1/Z2/student3483.c,A2016/Z1/Z2/student8317.c,71,14
71,A2016/Z1/Z2/student4108.c,A2016/Z1/Z2/student8317.c,71,15
71,A2016/Z1/Z4/student8576.c,A2016/Z1/Z4/student3631.c,71,21
71,A2016/Z1/Z4/student3701.c,A2016/Z1/Z4/student7980.c,71,22
71,A2016/Z1/Z4/student7980.c,A2016/Z1/Z4/student2486.c,71,22
71,A2016/Z1/Z2/student3872.c,A2016/Z1/Z2/student2513.c,71,15
71,A2016/Z1/Z2/student3872.c,A2016/Z1/Z2/student4471.c,71,15
71,A2016/Z1/Z4/student8006.c,A2016/Z1/Z4/student4780.c,71,22
71,A2016/Z1/Z2/student4108.c,A2016/Z1/Z2/student2086.c,71,15
71,A2016/Z1/Z2/student4108.c,A2016/Z1/Z2/student5226.c,71,15
71,A2016/Z1/Z2/student4108.c,A2016/Z1/Z2/student4471.c,71,15
71,A2016/Z1/Z2/student4108.c,A2016/Z1/Z2/student3872.c,71,15
71,A2016/Z1/Z2/student4108.c,A2016/Z1/Z2/student3483.c,71,15
71,A2016/Z1/Z2/student4108.c,A2016/Z1/Z2/student2806.c,71,15
71,A2016/Z1/Z2/student4108.c,A2016/Z1/Z2/student2513.c,71,15
71,A2016/Z1/Z2/student4108.c,A2016/Z1/Z2/student1624.c,71,15
71,A2016/Z1/Z2/student3872.c,A2016/Z1/Z2/student5805.c,71,15
71,A2016/Z1/Z2/student4108.c,A2016/Z1/Z2/student1326.c,71,15
71,A2016/Z1/Z2/student4108.c,A2016/Z1/Z2/student1176.c,71,15
71,A2016/Z1/Z2/student4108.c,A2016/Z1/Z2/student1120.c,71,15
71,A2016/Z1/Z2/student3872.c,A2016/Z1/Z2/student8863.c,71,15
71,A2016/Z1/Z2/student3872.c,A2016/Z1/Z2/student6545.c,71,15
71,A2016/Z1/Z2/student3872.c,A2016/Z1/Z2/student6364.c,71,15
71,A2016/Z1/Z4/student3943.c,A2016/Z1/Z4/student2340.c,71,45
71,A2016/Z1/Z2/student4108.c,A2016/Z1/Z2/student5741.c,71,15
71,A2016/Z1/Z2/student3483.c,A2016/Z1/Z2/student6547.c,71,14
71,A2016/Z1/Z2/student3483.c,A2016/Z1/Z2/student6545.c,71,11
71,A2016/Z1/Z2/student3483.c,A2016/Z1/Z2/student6364.c,71,11
71,A2016/Z1/Z2/student3483.c,A2016/Z1/Z2/student5805.c,71,10
71,A2016/Z1/Z2/student3483.c,A2016/Z1/Z2/student5741.c,71,12
70,A2016/Z1/Z2/student8264.c,A2016/Z1/Z2/student5830.c,70,13
70,A2016/Z1/Z2/student4280.c,A2016/Z1/Z2/student7704.c,70,17
70,A2016/Z1/Z2/student5830.c,A2016/Z1/Z2/student5435.c,70,9
70,A2016/Z1/Z2/student4639.c,A2016/Z1/Z2/student8264.c,70,13
70,A2016/Z1/Z2/student4639.c,A2016/Z1/Z2/student5830.c,70,13
70,A2016/Z1/Z1/student2111.c,A2016/Z1/Z1/student7165.c,70,198
70,A2016/Z1/Z2/student8864.c,A2016/Z1/Z2/student6151.c,70,18
70,A2016/Z1/Z2/student7697.c,A2016/Z1/Z2/student5381.c,70,17
70,A2016/Z1/Z2/student4280.c,A2016/Z1/Z2/student7773.c,70,17
70,A2016/Z1/Z2/student7697.c,A2016/Z1/Z2/student7773.c,70,17
70,A2016/Z1/Z2/student7697.c,A2016/Z1/Z2/student7888.c,70,17
70,A2016/Z1/Z2/student7773.c,A2016/Z1/Z2/student4766.c,70,16
70,A2016/Z1/Z2/student7888.c,A2016/Z1/Z2/student4766.c,70,15
70,A2016/Z1/Z2/student6010.c,A2016/Z1/Z2/student5435.c,70,10
70,A2016/Z1/Z2/student7704.c,A2016/Z1/Z2/student9315.c,70,15
70,A2016/Z1/Z2/student4280.c,A2016/Z1/Z2/student6534.c,70,17
70,A2016/Z1/Z2/student7704.c,A2016/Z1/Z2/student7697.c,70,17
70,A2016/Z1/Z2/student7704.c,A2016/Z1/Z2/student4766.c,70,15
70,A2016/Z1/Z2/student4280.c,A2016/Z1/Z2/student5381.c,70,17
70,A2016/Z1/Z2/student4280.c,A2016/Z1/Z2/student3301.c,70,17
70,A2016/Z1/Z2/student4280.c,A2016/Z1/Z2/student2925.c,70,17
70,A2016/Z1/Z2/student5378.c,A2016/Z1/Z2/student5867.c,70,19
70,A2016/Z1/Z2/student4280.c,A2016/Z1/Z2/student7888.c,70,17
70,A2016/Z1/Z2/student6534.c,A2016/Z1/Z2/student4766.c,70,13
70,A2016/Z1/Z2/student6010.c,A2016/Z1/Z2/student5830.c,70,10
70,A2016/Z1/Z2/student6534.c,A2016/Z1/Z2/student7697.c,70,17
70,A2016/Z1/Z2/student9315.c,A2016/Z1/Z2/student7888.c,70,15
70,A2016/Z1/Z2/student9315.c,A2016/Z1/Z2/student7773.c,70,16
70,A2016/Z1/Z2/student9315.c,A2016/Z1/Z2/student6534.c,70,13
70,A2016/Z1/Z2/student8264.c,A2016/Z1/Z2/student6010.c,70,13
70,A2016/Z1/Z2/student5378.c,A2016/Z1/Z2/student9538.c,70,8
70,A2016/Z1/Z2/student2553.c,A2016/Z1/Z2/student5185.c,70,22
70,A2016/Z1/Z2/student9315.c,A2016/Z1/Z2/student5381.c,70,13
70,A2016/Z1/Z2/student4124.c,A2016/Z1/Z2/student5378.c,70,15
70,A2016/Z1/Z2/student4416.c,A2016/Z1/Z2/student5435.c,70,13
70,A2016/Z1/Z2/student4124.c,A2016/Z1/Z2/student5867.c,70,19
70,A2016/Z1/Z2/student4124.c,A2016/Z1/Z2/student7386.c,70,15
70,A2016/Z1/Z2/student4124.c,A2016/Z1/Z2/student7540.c,70,15
70,A2016/Z1/Z2/student4766.c,A2016/Z1/Z2/student5381.c,70,13
70,A2016/Z1/Z2/student4416.c,A2016/Z1/Z2/student5830.c,70,13
70,A2016/Z1/Z2/student4124.c,A2016/Z1/Z2/student9538.c,70,15
70,A2016/Z1/Z3/student9946.c,A2016/Z1/Z3/student2421.c,70,45
70,A2016/Z1/Z2/student4416.c,A2016/Z1/Z2/student6010.c,70,13
70,A2016/Z1/Z2/student4416.c,A2016/Z1/Z2/student8264.c,70,13
70,A2016/Z1/Z2/student4639.c,A2016/Z1/Z2/student4416.c,70,13
70,A2016/Z1/Z2/student4639.c,A2016/Z1/Z2/student5435.c,70,13
70,A2016/Z1/Z2/student8264.c,A2016/Z1/Z2/student5435.c,70,13
70,A2016/Z1/Z2/student9972.c,A2016/Z1/Z2/student5867.c,70,19
70,A2016/Z1/Z2/student4639.c,A2016/Z1/Z2/student6010.c,70,13
70,A2016/Z1/Z3/student1278.c,A2016/Z1/Z3/student7735.c,70,38
70,A2016/Z1/Z2/student9972.c,A2016/Z1/Z2/student7540.c,70,11
70,A2016/Z1/Z2/student9972.c,A2016/Z1/Z2/student7386.c,70,8
70,A2016/Z1/Z4/student4237.c,A2016/Z1/Z4/student8854.c,70,42
70,A2016/Z1/Z4/student8797.c,A2016/Z1/Z4/student8854.c,70,42
70,A2016/Z1/Z2/student7386.c,A2016/Z1/Z2/student9538.c,70,8
70,A2016/Z1/Z2/student7386.c,A2016/Z1/Z2/student5867.c,70,19
70,A2016/Z1/Z2/student7386.c,A2016/Z1/Z2/student5378.c,70,7
70,A2016/Z1/Z3/student1278.c,A2016/Z1/Z3/student8598.c,70,38
70,A2016/Z1/Z3/student1278.c,A2016/Z1/Z3/student9498.c,70,38
70,A2016/Z1/Z2/student7540.c,A2016/Z1/Z2/student5378.c,70,11
70,A2016/Z1/Z3/student5380.c,A2016/Z1/Z3/student1029.c,70,46
70,A2016/Z1/Z2/student9972.c,A2016/Z1/Z2/student9538.c,70,8
70,A2016/Z1/Z3/student8796.c,A2016/Z1/Z3/student9498.c,70,38
70,A2016/Z1/Z3/student6617.c,A2016/Z1/Z3/student1278.c,70,38
70,A2016/Z1/Z3/student6617.c,A2016/Z1/Z3/student8796.c,70,38
70,A2016/Z1/Z2/student7540.c,A2016/Z1/Z2/student9538.c,70,11
70,A2016/Z1/Z3/student8598.c,A2016/Z1/Z3/student8796.c,70,38
70,A2016/Z1/Z2/student9972.c,A2016/Z1/Z2/student4124.c,70,15
70,A2016/Z1/Z3/student7735.c,A2016/Z1/Z3/student8796.c,70,38
70,A2016/Z1/Z3/student8133.c,A2016/Z1/Z3/student1237.c,70,41
70,A2016/Z1/Z2/student7540.c,A2016/Z1/Z2/student5867.c,70,19
70,A2016/Z1/Z2/student9972.c,A2016/Z1/Z2/student5378.c,70,8
70,A2016/Z1/Z3/student1476.c,A2016/Z1/Z3/student2421.c,70,55
70,A2016/Z1/Z2/student5867.c,A2016/Z1/Z2/student9538.c,70,19
70,A2016/Z1/Z3/student5496.c,A2016/Z1/Z3/student2421.c,70,55
70,A2016/Z1/Z3/student3415.c,A2016/Z1/Z3/student1237.c,70,41
70,A2016/Z1/Z2/student7540.c,A2016/Z1/Z2/student7386.c,70,11
69,A2016/Z1/Z2/student9998.c,A2016/Z1/Z2/student1364.c,69,13
69,A2016/Z1/Z4/student8497.c,A2016/Z1/Z4/student5649.c,69,21
69,A2016/Z1/Z3/student2160.c,A2016/Z1/Z3/student5380.c,69,47
69,A2016/Z1/Z4/student4780.c,A2016/Z1/Z4/student7341.c,69,29
69,A2016/Z1/Z4/student4814.c,A2016/Z1/Z4/student6054.c,69,25
69,A2016/Z1/Z4/student9352.c,A2016/Z1/Z4/student6054.c,69,25
69,A2016/Z1/Z4/student8497.c,A2016/Z1/Z4/student2939.c,69,21
69,A2016/Z1/Z4/student9352.c,A2016/Z1/Z4/student7341.c,69,29
69,A2016/Z1/Z4/student9352.c,A2016/Z1/Z4/student8497.c,69,26
69,A2016/Z1/Z4/student9949.c,A2016/Z1/Z4/student8497.c,69,21
69,A2016/Z1/Z4/student8497.c,A2016/Z1/Z4/student4814.c,69,21
69,A2016/Z1/Z3/student5380.c,A2016/Z1/Z3/student8189.c,69,47
69,A2016/Z1/Z2/student7341.c,A2016/Z1/Z2/student1364.c,69,11
69,A2016/Z1/Z2/student6054.c,A2016/Z1/Z2/student1364.c,69,11
69,A2016/Z1/Z4/student6410.c,A2016/Z1/Z4/student8497.c,69,21
69,A2016/Z1/Z4/student9949.c,A2016/Z1/Z4/student7341.c,69,29
69,A2016/Z1/Z4/student4780.c,A2016/Z1/Z4/student8497.c,69,21
69,A2016/Z1/Z2/student4554.c,A2016/Z1/Z2/student3856.c,69,17
69,A2016/Z1/Z4/student7341.c,A2016/Z1/Z4/student2939.c,69,29
69,A2016/Z1/Z3/student2526.c,A2016/Z1/Z3/student9805.c,69,29
69,A2016/Z1/Z3/student2526.c,A2016/Z1/Z3/student8357.c,69,29
69,A2016/Z1/Z2/student8006.c,A2016/Z1/Z2/student1110.c,69,12
69,A2016/Z1/Z4/student9949.c,A2016/Z1/Z4/student6054.c,69,25
69,A2016/Z1/Z4/student7341.c,A2016/Z1/Z4/student5649.c,69,29
69,A2016/Z1/Z2/student1110.c,A2016/Z1/Z2/student5412.c,69,12
69,A2016/Z1/Z4/student4814.c,A2016/Z1/Z4/student7341.c,69,29
69,A2016/Z1/Z2/student4456.c,A2016/Z1/Z2/student5789.c,69,8
69,A2016/Z1/Z2/student5263.c,A2016/Z1/Z2/student2652.c,69,6
69,A2016/Z1/Z4/student3634.c,A2016/Z1/Z4/student5298.c,69,14
69,A2016/Z1/Z4/student6410.c,A2016/Z1/Z4/student6054.c,69,25
69,A2016/Z1/Z4/student6054.c,A2016/Z1/Z4/student2939.c,69,25
69,A2016/Z1/Z3/student1029.c,A2016/Z1/Z3/student4863.c,69,42
69,A2016/Z1/Z4/student8854.c,A2016/Z1/Z4/student2675.c,69,38
69,A2016/Z1/Z4/student8854.c,A2016/Z1/Z4/student5744.c,69,38
69,A2016/Z1/Z4/student6054.c,A2016/Z1/Z4/student5649.c,69,25
69,A2016/Z1/Z4/student4780.c,A2016/Z1/Z4/student6054.c,69,25
69,A2016/Z1/Z4/student6410.c,A2016/Z1/Z4/student7341.c,69,29
69,A2016/Z1/Z2/student6776.c,A2016/Z1/Z2/student1110.c,69,12
69,A2016/Z1/Z2/student1110.c,A2016/Z1/Z2/student4273.c,69,12
69,A2016/Z1/Z2/student1110.c,A2016/Z1/Z2/student8357.c,69,12
69,A2016/Z1/Z2/student1110.c,A2016/Z1/Z2/student6877.c,69,12
69,A2016/Z1/Z4/student6776.c,A2016/Z1/Z4/student2464.c,69,28
69,A2016/Z1/Z2/student1110.c,A2016/Z1/Z2/student9805.c,69,12
69,A2016/Z1/Z3/student6776.c,A2016/Z1/Z3/student2526.c,69,32
69,A2016/Z1/Z4/student2800.c,A2016/Z1/Z4/student3077.c,69,11
68,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student2197.c,68,9
68,A2016/Z1/Z2/student7713.c,A2016/Z1/Z2/student5263.c,68,14
68,A2016/Z1/Z2/student6854.c,A2016/Z1/Z2/student8863.c,68,10
68,A2016/Z1/Z2/student2142.c,A2016/Z1/Z2/student4804.c,68,14
68,A2016/Z1/Z2/student7713.c,A2016/Z1/Z2/student2652.c,68,14
68,A2016/Z1/Z2/student7090.c,A2016/Z1/Z2/student4043.c,68,12
68,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student2645.c,68,13
68,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student2886.c,68,9
68,A2016/Z1/Z2/student2142.c,A2016/Z1/Z2/student4682.c,68,12
68,A2016/Z1/Z2/student2508.c,A2016/Z1/Z2/student2340.c,68,18
68,A2016/Z1/Z2/student2142.c,A2016/Z1/Z2/student2508.c,68,14
68,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student6854.c,68,9
68,A2016/Z1/Z2/student2142.c,A2016/Z1/Z2/student2340.c,68,18
68,A2016/Z1/Z2/student1266.c,A2016/Z1/Z2/student2340.c,68,18
68,A2016/Z1/Z2/student1266.c,A2016/Z1/Z2/student4682.c,68,12
68,A2016/Z1/Z2/student1266.c,A2016/Z1/Z2/student5961.c,68,12
68,A2016/Z1/Z2/student7232.c,A2016/Z1/Z2/student8576.c,68,13
68,A2016/Z1/Z2/student7507.c,A2016/Z1/Z2/student5162.c,68,8
68,A2016/Z1/Z2/student2142.c,A2016/Z1/Z2/student1266.c,68,12
68,A2016/Z1/Z2/student2142.c,A2016/Z1/Z2/student5961.c,68,12
68,A2016/Z1/Z2/student2142.c,A2016/Z1/Z2/student9931.c,68,12
68,A2016/Z1/Z2/student6854.c,A2016/Z1/Z2/student8317.c,68,13
68,A2016/Z1/Z2/student1266.c,A2016/Z1/Z2/student2508.c,68,14
68,A2016/Z1/Z2/student7193.c,A2016/Z1/Z2/student2335.c,68,11
68,A2016/Z1/Z2/student6854.c,A2016/Z1/Z2/student5226.c,68,11
68,A2016/Z1/Z2/student6854.c,A2016/Z1/Z2/student2086.c,68,9
68,A2016/Z1/Z2/student6992.c,A2016/Z1/Z2/student6029.c,68,14
68,A2016/Z1/Z2/student5805.c,A2016/Z1/Z2/student8576.c,68,13
68,A2016/Z1/Z2/student5741.c,A2016/Z1/Z2/student6854.c,68,11
68,A2016/Z1/Z2/student6029.c,A2016/Z1/Z2/student2486.c,68,15
68,A2016/Z1/Z2/student5805.c,A2016/Z1/Z2/student6854.c,68,9
68,A2016/Z1/Z2/student4296.c,A2016/Z1/Z2/student6029.c,68,15
68,A2016/Z1/Z2/student3701.c,A2016/Z1/Z2/student6029.c,68,15
68,A2016/Z1/Z2/student1571.c,A2016/Z1/Z2/student6029.c,68,19
68,A2016/Z1/Z2/student9163.c,A2016/Z1/Z2/student8665.c,68,11
68,A2016/Z1/Z2/student9163.c,A2016/Z1/Z2/student4469.c,68,18
68,A2016/Z1/Z2/student4469.c,A2016/Z1/Z2/student7193.c,68,18
68,A2016/Z1/Z2/student2508.c,A2016/Z1/Z2/student4682.c,68,14
68,A2016/Z1/Z2/student9163.c,A2016/Z1/Z2/student3178.c,68,15
68,A2016/Z1/Z2/student9163.c,A2016/Z1/Z2/student2335.c,68,11
68,A2016/Z1/Z2/student9163.c,A2016/Z1/Z2/student1422.c,68,11
