label,student0,student1,filename0,filename1
1,student3425,student1639,A2016/Z2/Z3/student3425,A2016/Z2/Z3/student1639
1,student3425,student1266,A2016/Z2/Z3/student3425,A2016/Z2/Z3/student1266
1,student1639,student3425,A2016/Z2/Z3/student1639,A2016/Z2/Z3/student3425
1,student1639,student1266,A2016/Z2/Z3/student1639,A2016/Z2/Z3/student1266
1,student1266,student3425,A2016/Z2/Z3/student1266,A2016/Z2/Z3/student3425
1,student1266,student1639,A2016/Z2/Z3/student1266,A2016/Z2/Z3/student1639
1,student6054,student5380,A2016/Z2/Z3/student6054,A2016/Z2/Z3/student5380
1,student5380,student6054,A2016/Z2/Z3/student5380,A2016/Z2/Z3/student6054
1,student3315,student1453,A2016/Z2/Z3/student3315,A2016/Z2/Z3/student1453
1,student3315,student3567,A2016/Z2/Z3/student3315,A2016/Z2/Z3/student3567
1,student1453,student3315,A2016/Z2/Z3/student1453,A2016/Z2/Z3/student3315
1,student1453,student3567,A2016/Z2/Z3/student1453,A2016/Z2/Z3/student3567
1,student3567,student3315,A2016/Z2/Z3/student3567,A2016/Z2/Z3/student3315
1,student3567,student1453,A2016/Z2/Z3/student3567,A2016/Z2/Z3/student1453
1,student1120,student5624,A2016/Z2/Z3/student1120,A2016/Z2/Z3/student5624
1,student1120,student8631,A2016/Z2/Z3/student1120,A2016/Z2/Z3/student8631
1,student5624,student1120,A2016/Z2/Z3/student5624,A2016/Z2/Z3/student1120
1,student5624,student8631,A2016/Z2/Z3/student5624,A2016/Z2/Z3/student8631
1,student8631,student1120,A2016/Z2/Z3/student8631,A2016/Z2/Z3/student1120
1,student8631,student5624,A2016/Z2/Z3/student8631,A2016/Z2/Z3/student5624
1,student2513,student6364,A2016/Z2/Z3/student2513,A2016/Z2/Z3/student6364
1,student6364,student2513,A2016/Z2/Z3/student6364,A2016/Z2/Z3/student2513
1,student9931,student5961,A2016/Z2/Z3/student9931,A2016/Z2/Z3/student5961
1,student5961,student9931,A2016/Z2/Z3/student5961,A2016/Z2/Z3/student9931
1,student8199,student4100,A2016/Z2/Z3/student8199,A2016/Z2/Z3/student4100
1,student4100,student8199,A2016/Z2/Z3/student4100,A2016/Z2/Z3/student8199
1,student5512,student8864,A2016/Z2/Z3/student5512,A2016/Z2/Z3/student8864
1,student8864,student5512,A2016/Z2/Z3/student8864,A2016/Z2/Z3/student5512
1,student6594,student4682,A2016/Z2/Z3/student6594,A2016/Z2/Z3/student4682
1,student6594,student3572,A2016/Z2/Z3/student6594,A2016/Z2/Z3/student3572
1,student4682,student6594,A2016/Z2/Z3/student4682,A2016/Z2/Z3/student6594
1,student4682,student3572,A2016/Z2/Z3/student4682,A2016/Z2/Z3/student3572
1,student3572,student6594,A2016/Z2/Z3/student3572,A2016/Z2/Z3/student6594
1,student3572,student4682,A2016/Z2/Z3/student3572,A2016/Z2/Z3/student4682
1,student4770,student5899,A2016/Z2/Z3/student4770,A2016/Z2/Z3/student5899
1,student5899,student4770,A2016/Z2/Z3/student5899,A2016/Z2/Z3/student4770
1,student9498,student7911,A2016/Z2/Z3/student9498,A2016/Z2/Z3/student7911
1,student7911,student9498,A2016/Z2/Z3/student7911,A2016/Z2/Z3/student9498
1,student2953,student1649,A2016/Z2/Z3/student2953,A2016/Z2/Z3/student1649
1,student1649,student2953,A2016/Z2/Z3/student1649,A2016/Z2/Z3/student2953
1,student1738,student9569,A2016/Z2/Z3/student1738,A2016/Z2/Z3/student9569
1,student9569,student1738,A2016/Z2/Z3/student9569,A2016/Z2/Z3/student1738
1,student5298,student1200,A2016/Z2/Z3/student5298,A2016/Z2/Z3/student1200
1,student1200,student5298,A2016/Z2/Z3/student1200,A2016/Z2/Z3/student5298
1,student2508,student1313,A2016/Z2/Z3/student2508,A2016/Z2/Z3/student1313
1,student1313,student2508,A2016/Z2/Z3/student1313,A2016/Z2/Z3/student2508
1,student4322,student7616,A2016/Z2/Z3/student4322,A2016/Z2/Z3/student7616
1,student7616,student4322,A2016/Z2/Z3/student7616,A2016/Z2/Z3/student4322
1,student4108,student7173,A2016/Z2/Z3/student4108,A2016/Z2/Z3/student7173
1,student7173,student4108,A2016/Z2/Z3/student7173,A2016/Z2/Z3/student4108
1,student4554,student8560,A2016/Z2/Z3/student4554,A2016/Z2/Z3/student8560
1,student8560,student4554,A2016/Z2/Z3/student8560,A2016/Z2/Z3/student4554
1,student4473,student6516,A2016/Z2/Z3/student4473,A2016/Z2/Z3/student6516
1,student6516,student4473,A2016/Z2/Z3/student6516,A2016/Z2/Z3/student4473
1,student2956,student5284,A2016/Z2/Z4/student2956,A2016/Z2/Z4/student5284
1,student5284,student2956,A2016/Z2/Z4/student5284,A2016/Z2/Z4/student2956
1,student1616,student8886,A2016/Z2/Z4/student1616,A2016/Z2/Z4/student8886
1,student8886,student1616,A2016/Z2/Z4/student8886,A2016/Z2/Z4/student1616
1,student3421,student4059,A2016/Z2/Z4/student3421,A2016/Z2/Z4/student4059
1,student3421,student2526,A2016/Z2/Z4/student3421,A2016/Z2/Z4/student2526
1,student4059,student3421,A2016/Z2/Z4/student4059,A2016/Z2/Z4/student3421
1,student4059,student2526,A2016/Z2/Z4/student4059,A2016/Z2/Z4/student2526
1,student2526,student3421,A2016/Z2/Z4/student2526,A2016/Z2/Z4/student3421
1,student2526,student4059,A2016/Z2/Z4/student2526,A2016/Z2/Z4/student4059
1,student3756,student8598,A2016/Z2/Z4/student3756,A2016/Z2/Z4/student8598
1,student3756,student8796,A2016/Z2/Z4/student3756,A2016/Z2/Z4/student8796
1,student3756,student7888,A2016/Z2/Z4/student3756,A2016/Z2/Z4/student7888
1,student3756,student5573,A2016/Z2/Z4/student3756,A2016/Z2/Z4/student5573
1,student3756,student4420,A2016/Z2/Z4/student3756,A2016/Z2/Z4/student4420
1,student8598,student3756,A2016/Z2/Z4/student8598,A2016/Z2/Z4/student3756
1,student8598,student8796,A2016/Z2/Z4/student8598,A2016/Z2/Z4/student8796
1,student8598,student7888,A2016/Z2/Z4/student8598,A2016/Z2/Z4/student7888
1,student8598,student5573,A2016/Z2/Z4/student8598,A2016/Z2/Z4/student5573
1,student8598,student4420,A2016/Z2/Z4/student8598,A2016/Z2/Z4/student4420
1,student8796,student3756,A2016/Z2/Z4/student8796,A2016/Z2/Z4/student3756
1,student8796,student8598,A2016/Z2/Z4/student8796,A2016/Z2/Z4/student8598
1,student8796,student7888,A2016/Z2/Z4/student8796,A2016/Z2/Z4/student7888
1,student8796,student5573,A2016/Z2/Z4/student8796,A2016/Z2/Z4/student5573
1,student8796,student4420,A2016/Z2/Z4/student8796,A2016/Z2/Z4/student4420
1,student7888,student3756,A2016/Z2/Z4/student7888,A2016/Z2/Z4/student3756
1,student7888,student8598,A2016/Z2/Z4/student7888,A2016/Z2/Z4/student8598
1,student7888,student8796,A2016/Z2/Z4/student7888,A2016/Z2/Z4/student8796
1,student7888,student5573,A2016/Z2/Z4/student7888,A2016/Z2/Z4/student5573
1,student7888,student4420,A2016/Z2/Z4/student7888,A2016/Z2/Z4/student4420
1,student5573,student3756,A2016/Z2/Z4/student5573,A2016/Z2/Z4/student3756
1,student5573,student8598,A2016/Z2/Z4/student5573,A2016/Z2/Z4/student8598
1,student5573,student8796,A2016/Z2/Z4/student5573,A2016/Z2/Z4/student8796
1,student5573,student7888,A2016/Z2/Z4/student5573,A2016/Z2/Z4/student7888
1,student5573,student4420,A2016/Z2/Z4/student5573,A2016/Z2/Z4/student4420
1,student4420,student3756,A2016/Z2/Z4/student4420,A2016/Z2/Z4/student3756
1,student4420,student8598,A2016/Z2/Z4/student4420,A2016/Z2/Z4/student8598
1,student4420,student8796,A2016/Z2/Z4/student4420,A2016/Z2/Z4/student8796
1,student4420,student7888,A2016/Z2/Z4/student4420,A2016/Z2/Z4/student7888
1,student4420,student5573,A2016/Z2/Z4/student4420,A2016/Z2/Z4/student5573
1,student5612,student3631,A2016/Z2/Z4/student5612,A2016/Z2/Z4/student3631
1,student3631,student5612,A2016/Z2/Z4/student3631,A2016/Z2/Z4/student5612
1,student6054,student5380,A2016/Z2/Z4/student6054,A2016/Z2/Z4/student5380
1,student5380,student6054,A2016/Z2/Z4/student5380,A2016/Z2/Z4/student6054
1,student1120,student5624,A2016/Z2/Z4/student1120,A2016/Z2/Z4/student5624
1,student1120,student8631,A2016/Z2/Z4/student1120,A2016/Z2/Z4/student8631
1,student5624,student1120,A2016/Z2/Z4/student5624,A2016/Z2/Z4/student1120
1,student5624,student8631,A2016/Z2/Z4/student5624,A2016/Z2/Z4/student8631
1,student8631,student1120,A2016/Z2/Z4/student8631,A2016/Z2/Z4/student1120
1,student8631,student5624,A2016/Z2/Z4/student8631,A2016/Z2/Z4/student5624
1,student2513,student6364,A2016/Z2/Z4/student2513,A2016/Z2/Z4/student6364
1,student6364,student2513,A2016/Z2/Z4/student6364,A2016/Z2/Z4/student2513
1,student2508,student2340,A2016/Z2/Z4/student2508,A2016/Z2/Z4/student2340
1,student2508,student1313,A2016/Z2/Z4/student2508,A2016/Z2/Z4/student1313
1,student2340,student2508,A2016/Z2/Z4/student2340,A2016/Z2/Z4/student2508
1,student2340,student1313,A2016/Z2/Z4/student2340,A2016/Z2/Z4/student1313
1,student1313,student2508,A2016/Z2/Z4/student1313,A2016/Z2/Z4/student2508
1,student1313,student2340,A2016/Z2/Z4/student1313,A2016/Z2/Z4/student2340
1,student8199,student4100,A2016/Z2/Z4/student8199,A2016/Z2/Z4/student4100
1,student8199,student9805,A2016/Z2/Z4/student8199,A2016/Z2/Z4/student9805
1,student4100,student8199,A2016/Z2/Z4/student4100,A2016/Z2/Z4/student8199
1,student4100,student9805,A2016/Z2/Z4/student4100,A2016/Z2/Z4/student9805
1,student9805,student8199,A2016/Z2/Z4/student9805,A2016/Z2/Z4/student8199
1,student9805,student4100,A2016/Z2/Z4/student9805,A2016/Z2/Z4/student4100
1,student9476,student7180,A2016/Z2/Z4/student9476,A2016/Z2/Z4/student7180
1,student7180,student9476,A2016/Z2/Z4/student7180,A2016/Z2/Z4/student9476
1,student5298,student1200,A2016/Z2/Z4/student5298,A2016/Z2/Z4/student1200
1,student1200,student5298,A2016/Z2/Z4/student1200,A2016/Z2/Z4/student5298
1,student5355,student4644,A2016/Z2/Z4/student5355,A2016/Z2/Z4/student4644
1,student4644,student5355,A2016/Z2/Z4/student4644,A2016/Z2/Z4/student5355
1,student6743,student5263,A2016/Z2/Z4/student6743,A2016/Z2/Z4/student5263
1,student5263,student6743,A2016/Z2/Z4/student5263,A2016/Z2/Z4/student6743
1,student1029,student2585,A2016/Z2/Z4/student1029,A2016/Z2/Z4/student2585
1,student2585,student1029,A2016/Z2/Z4/student2585,A2016/Z2/Z4/student1029
1,student6877,student8357,A2016/Z2/Z4/student6877,A2016/Z2/Z4/student8357
1,student8357,student6877,A2016/Z2/Z4/student8357,A2016/Z2/Z4/student6877
1,student5659,student6516,A2016/Z2/Z4/student5659,A2016/Z2/Z4/student6516
1,student6516,student5659,A2016/Z2/Z4/student6516,A2016/Z2/Z4/student5659
1,student5829,student4415,A2016/Z2/Z4/student5829,A2016/Z2/Z4/student4415
1,student4415,student5829,A2016/Z2/Z4/student4415,A2016/Z2/Z4/student5829
1,student5611,student2967,A2016/Z2/Z4/student5611,A2016/Z2/Z4/student2967
1,student2967,student5611,A2016/Z2/Z4/student2967,A2016/Z2/Z4/student5611
1,student8892,student7678,A2016/Z2/Z4/student8892,A2016/Z2/Z4/student7678
1,student7678,student8892,A2016/Z2/Z4/student7678,A2016/Z2/Z4/student8892
1,student8199,student4100,A2016/Z3/Z1/student8199,A2016/Z3/Z1/student4100
1,student4100,student8199,A2016/Z3/Z1/student4100,A2016/Z3/Z1/student8199
1,student3856,student4554,A2016/Z3/Z1/student3856,A2016/Z3/Z1/student4554
1,student4554,student3856,A2016/Z3/Z1/student4554,A2016/Z3/Z1/student3856
1,student3421,student3759,A2016/Z3/Z1/student3421,A2016/Z3/Z1/student3759
1,student3759,student3421,A2016/Z3/Z1/student3759,A2016/Z3/Z1/student3421
1,student5899,student2526,A2016/Z3/Z1/student5899,A2016/Z3/Z1/student2526
1,student2526,student5899,A2016/Z3/Z1/student2526,A2016/Z3/Z1/student5899
1,student6054,student7341,A2016/Z3/Z1/student6054,A2016/Z3/Z1/student7341
1,student7341,student6054,A2016/Z3/Z1/student7341,A2016/Z3/Z1/student6054
1,student9160,student3732,A2016/Z3/Z1/student9160,A2016/Z3/Z1/student3732
1,student9160,student4770,A2016/Z3/Z1/student9160,A2016/Z3/Z1/student4770
1,student9160,student7255,A2016/Z3/Z1/student9160,A2016/Z3/Z1/student7255
1,student3732,student9160,A2016/Z3/Z1/student3732,A2016/Z3/Z1/student9160
1,student3732,student4770,A2016/Z3/Z1/student3732,A2016/Z3/Z1/student4770
1,student3732,student7255,A2016/Z3/Z1/student3732,A2016/Z3/Z1/student7255
1,student4770,student9160,A2016/Z3/Z1/student4770,A2016/Z3/Z1/student9160
1,student4770,student3732,A2016/Z3/Z1/student4770,A2016/Z3/Z1/student3732
1,student4770,student7255,A2016/Z3/Z1/student4770,A2016/Z3/Z1/student7255
1,student7255,student9160,A2016/Z3/Z1/student7255,A2016/Z3/Z1/student9160
1,student7255,student3732,A2016/Z3/Z1/student7255,A2016/Z3/Z1/student3732
1,student7255,student4770,A2016/Z3/Z1/student7255,A2016/Z3/Z1/student4770
1,student1266,student5805,A2016/Z3/Z1/student1266,A2016/Z3/Z1/student5805
1,student1266,student6332,A2016/Z3/Z1/student1266,A2016/Z3/Z1/student6332
1,student1266,student8561,A2016/Z3/Z1/student1266,A2016/Z3/Z1/student8561
1,student1266,student3425,A2016/Z3/Z1/student1266,A2016/Z3/Z1/student3425
1,student5805,student1266,A2016/Z3/Z1/student5805,A2016/Z3/Z1/student1266
1,student5805,student6332,A2016/Z3/Z1/student5805,A2016/Z3/Z1/student6332
1,student5805,student8561,A2016/Z3/Z1/student5805,A2016/Z3/Z1/student8561
1,student5805,student3425,A2016/Z3/Z1/student5805,A2016/Z3/Z1/student3425
1,student6332,student1266,A2016/Z3/Z1/student6332,A2016/Z3/Z1/student1266
1,student6332,student5805,A2016/Z3/Z1/student6332,A2016/Z3/Z1/student5805
1,student6332,student8561,A2016/Z3/Z1/student6332,A2016/Z3/Z1/student8561
1,student6332,student3425,A2016/Z3/Z1/student6332,A2016/Z3/Z1/student3425
1,student8561,student1266,A2016/Z3/Z1/student8561,A2016/Z3/Z1/student1266
1,student8561,student5805,A2016/Z3/Z1/student8561,A2016/Z3/Z1/student5805
1,student8561,student6332,A2016/Z3/Z1/student8561,A2016/Z3/Z1/student6332
1,student8561,student3425,A2016/Z3/Z1/student8561,A2016/Z3/Z1/student3425
1,student3425,student1266,A2016/Z3/Z1/student3425,A2016/Z3/Z1/student1266
1,student3425,student5805,A2016/Z3/Z1/student3425,A2016/Z3/Z1/student5805
1,student3425,student6332,A2016/Z3/Z1/student3425,A2016/Z3/Z1/student6332
1,student3425,student8561,A2016/Z3/Z1/student3425,A2016/Z3/Z1/student8561
1,student9097,student4343,A2016/Z3/Z1/student9097,A2016/Z3/Z1/student4343
1,student9097,student7258,A2016/Z3/Z1/student9097,A2016/Z3/Z1/student7258
1,student9097,student8187,A2016/Z3/Z1/student9097,A2016/Z3/Z1/student8187
1,student4343,student9097,A2016/Z3/Z1/student4343,A2016/Z3/Z1/student9097
1,student4343,student7258,A2016/Z3/Z1/student4343,A2016/Z3/Z1/student7258
1,student4343,student8187,A2016/Z3/Z1/student4343,A2016/Z3/Z1/student8187
1,student7258,student9097,A2016/Z3/Z1/student7258,A2016/Z3/Z1/student9097
1,student7258,student4343,A2016/Z3/Z1/student7258,A2016/Z3/Z1/student4343
1,student7258,student8187,A2016/Z3/Z1/student7258,A2016/Z3/Z1/student8187
1,student8187,student9097,A2016/Z3/Z1/student8187,A2016/Z3/Z1/student9097
1,student8187,student4343,A2016/Z3/Z1/student8187,A2016/Z3/Z1/student4343
1,student8187,student7258,A2016/Z3/Z1/student8187,A2016/Z3/Z1/student7258
1,student2086,student3567,A2016/Z3/Z1/student2086,A2016/Z3/Z1/student3567
1,student3567,student2086,A2016/Z3/Z1/student3567,A2016/Z3/Z1/student2086
1,student1616,student8886,A2016/Z3/Z1/student1616,A2016/Z3/Z1/student8886
1,student8886,student1616,A2016/Z3/Z1/student8886,A2016/Z3/Z1/student1616
1,student9949,student2364,A2016/Z3/Z1/student9949,A2016/Z3/Z1/student2364
1,student2364,student9949,A2016/Z3/Z1/student2364,A2016/Z3/Z1/student9949
1,student5170,student8540,A2016/Z3/Z1/student5170,A2016/Z3/Z1/student8540
1,student8540,student5170,A2016/Z3/Z1/student8540,A2016/Z3/Z1/student5170
1,student5573,student8598,A2016/Z3/Z1/student5573,A2016/Z3/Z1/student8598
1,student5573,student1483,A2016/Z3/Z1/student5573,A2016/Z3/Z1/student1483
1,student8598,student5573,A2016/Z3/Z1/student8598,A2016/Z3/Z1/student5573
1,student8598,student1483,A2016/Z3/Z1/student8598,A2016/Z3/Z1/student1483
1,student1483,student5573,A2016/Z3/Z1/student1483,A2016/Z3/Z1/student5573
1,student1483,student8598,A2016/Z3/Z1/student1483,A2016/Z3/Z1/student8598
1,student5298,student4973,A2016/Z3/Z1/student5298,A2016/Z3/Z1/student4973
1,student4973,student5298,A2016/Z3/Z1/student4973,A2016/Z3/Z1/student5298
1,student7888,student4420,A2016/Z3/Z1/student7888,A2016/Z3/Z1/student4420
1,student4420,student7888,A2016/Z3/Z1/student4420,A2016/Z3/Z1/student7888
1,student2664,student6484,A2016/Z3/Z1/student2664,A2016/Z3/Z1/student6484
1,student6484,student2664,A2016/Z3/Z1/student6484,A2016/Z3/Z1/student2664
1,student8089,student8774,A2016/Z3/Z1/student8089,A2016/Z3/Z1/student8774
1,student8774,student8089,A2016/Z3/Z1/student8774,A2016/Z3/Z1/student8089
1,student5624,student8631,A2016/Z3/Z1/student5624,A2016/Z3/Z1/student8631
1,student8631,student5624,A2016/Z3/Z1/student8631,A2016/Z3/Z1/student5624
1,student4860,student9923,A2016/Z3/Z1/student4860,A2016/Z3/Z1/student9923
1,student9923,student4860,A2016/Z3/Z1/student9923,A2016/Z3/Z1/student4860
1,student8797,student8199,A2016/Z3/Z2/student8797,A2016/Z3/Z2/student8199
1,student8797,student1188,A2016/Z3/Z2/student8797,A2016/Z3/Z2/student1188
1,student8797,student4100,A2016/Z3/Z2/student8797,A2016/Z3/Z2/student4100
1,student8199,student8797,A2016/Z3/Z2/student8199,A2016/Z3/Z2/student8797
1,student8199,student1188,A2016/Z3/Z2/student8199,A2016/Z3/Z2/student1188
1,student8199,student4100,A2016/Z3/Z2/student8199,A2016/Z3/Z2/student4100
1,student1188,student8797,A2016/Z3/Z2/student1188,A2016/Z3/Z2/student8797
1,student1188,student8199,A2016/Z3/Z2/student1188,A2016/Z3/Z2/student8199
1,student1188,student4100,A2016/Z3/Z2/student1188,A2016/Z3/Z2/student4100
1,student4100,student8797,A2016/Z3/Z2/student4100,A2016/Z3/Z2/student8797
1,student4100,student8199,A2016/Z3/Z2/student4100,A2016/Z3/Z2/student8199
1,student4100,student1188,A2016/Z3/Z2/student4100,A2016/Z3/Z2/student1188
1,student3856,student4554,A2016/Z3/Z2/student3856,A2016/Z3/Z2/student4554
1,student4554,student3856,A2016/Z3/Z2/student4554,A2016/Z3/Z2/student3856
1,student8152,student3108,A2016/Z3/Z2/student8152,A2016/Z3/Z2/student3108
1,student8152,student8665,A2016/Z3/Z2/student8152,A2016/Z3/Z2/student8665
1,student3108,student8152,A2016/Z3/Z2/student3108,A2016/Z3/Z2/student8152
1,student3108,student8665,A2016/Z3/Z2/student3108,A2016/Z3/Z2/student8665
1,student8665,student8152,A2016/Z3/Z2/student8665,A2016/Z3/Z2/student8152
1,student8665,student3108,A2016/Z3/Z2/student8665,A2016/Z3/Z2/student3108
1,student3671,student2585,A2016/Z3/Z2/student3671,A2016/Z3/Z2/student2585
1,student2585,student3671,A2016/Z3/Z2/student2585,A2016/Z3/Z2/student3671
1,student1845,student3594,A2016/Z3/Z2/student1845,A2016/Z3/Z2/student3594
1,student3594,student1845,A2016/Z3/Z2/student3594,A2016/Z3/Z2/student1845
1,student8195,student5129,A2016/Z3/Z2/student8195,A2016/Z3/Z2/student5129
1,student8195,student1375,A2016/Z3/Z2/student8195,A2016/Z3/Z2/student1375
1,student5129,student8195,A2016/Z3/Z2/student5129,A2016/Z3/Z2/student8195
1,student5129,student1375,A2016/Z3/Z2/student5129,A2016/Z3/Z2/student1375
1,student1375,student8195,A2016/Z3/Z2/student1375,A2016/Z3/Z2/student8195
1,student1375,student5129,A2016/Z3/Z2/student1375,A2016/Z3/Z2/student5129
1,student5536,student2267,A2016/Z3/Z2/student5536,A2016/Z3/Z2/student2267
1,student2267,student5536,A2016/Z3/Z2/student2267,A2016/Z3/Z2/student5536
1,student3421,student9160,A2016/Z3/Z2/student3421,A2016/Z3/Z2/student9160
1,student3421,student3732,A2016/Z3/Z2/student3421,A2016/Z3/Z2/student3732
1,student3421,student4770,A2016/Z3/Z2/student3421,A2016/Z3/Z2/student4770
1,student3421,student7255,A2016/Z3/Z2/student3421,A2016/Z3/Z2/student7255
1,student9160,student3421,A2016/Z3/Z2/student9160,A2016/Z3/Z2/student3421
1,student9160,student3732,A2016/Z3/Z2/student9160,A2016/Z3/Z2/student3732
1,student9160,student4770,A2016/Z3/Z2/student9160,A2016/Z3/Z2/student4770
1,student9160,student7255,A2016/Z3/Z2/student9160,A2016/Z3/Z2/student7255
1,student3732,student3421,A2016/Z3/Z2/student3732,A2016/Z3/Z2/student3421
1,student3732,student9160,A2016/Z3/Z2/student3732,A2016/Z3/Z2/student9160
1,student3732,student4770,A2016/Z3/Z2/student3732,A2016/Z3/Z2/student4770
1,student3732,student7255,A2016/Z3/Z2/student3732,A2016/Z3/Z2/student7255
1,student4770,student3421,A2016/Z3/Z2/student4770,A2016/Z3/Z2/student3421
1,student4770,student9160,A2016/Z3/Z2/student4770,A2016/Z3/Z2/student9160
1,student4770,student3732,A2016/Z3/Z2/student4770,A2016/Z3/Z2/student3732
1,student4770,student7255,A2016/Z3/Z2/student4770,A2016/Z3/Z2/student7255
1,student7255,student3421,A2016/Z3/Z2/student7255,A2016/Z3/Z2/student3421
1,student7255,student9160,A2016/Z3/Z2/student7255,A2016/Z3/Z2/student9160
1,student7255,student3732,A2016/Z3/Z2/student7255,A2016/Z3/Z2/student3732
1,student7255,student4770,A2016/Z3/Z2/student7255,A2016/Z3/Z2/student4770
1,student5899,student2526,A2016/Z3/Z2/student5899,A2016/Z3/Z2/student2526
1,student5899,student9946,A2016/Z3/Z2/student5899,A2016/Z3/Z2/student9946
1,student5899,student8357,A2016/Z3/Z2/student5899,A2016/Z3/Z2/student8357
1,student5899,student5612,A2016/Z3/Z2/student5899,A2016/Z3/Z2/student5612
1,student5899,student1738,A2016/Z3/Z2/student5899,A2016/Z3/Z2/student1738
1,student5899,student4420,A2016/Z3/Z2/student5899,A2016/Z3/Z2/student4420
1,student5899,student4108,A2016/Z3/Z2/student5899,A2016/Z3/Z2/student4108
1,student2526,student5899,A2016/Z3/Z2/student2526,A2016/Z3/Z2/student5899
1,student2526,student9946,A2016/Z3/Z2/student2526,A2016/Z3/Z2/student9946
1,student2526,student8357,A2016/Z3/Z2/student2526,A2016/Z3/Z2/student8357
1,student2526,student5612,A2016/Z3/Z2/student2526,A2016/Z3/Z2/student5612
1,student2526,student1738,A2016/Z3/Z2/student2526,A2016/Z3/Z2/student1738
1,student2526,student4420,A2016/Z3/Z2/student2526,A2016/Z3/Z2/student4420
1,student2526,student4108,A2016/Z3/Z2/student2526,A2016/Z3/Z2/student4108
1,student9946,student5899,A2016/Z3/Z2/student9946,A2016/Z3/Z2/student5899
1,student9946,student2526,A2016/Z3/Z2/student9946,A2016/Z3/Z2/student2526
1,student9946,student8357,A2016/Z3/Z2/student9946,A2016/Z3/Z2/student8357
1,student9946,student5612,A2016/Z3/Z2/student9946,A2016/Z3/Z2/student5612
1,student9946,student1738,A2016/Z3/Z2/student9946,A2016/Z3/Z2/student1738
1,student9946,student4420,A2016/Z3/Z2/student9946,A2016/Z3/Z2/student4420
1,student9946,student4108,A2016/Z3/Z2/student9946,A2016/Z3/Z2/student4108
1,student8357,student5899,A2016/Z3/Z2/student8357,A2016/Z3/Z2/student5899
1,student8357,student2526,A2016/Z3/Z2/student8357,A2016/Z3/Z2/student2526
1,student8357,student9946,A2016/Z3/Z2/student8357,A2016/Z3/Z2/student9946
1,student8357,student5612,A2016/Z3/Z2/student8357,A2016/Z3/Z2/student5612
1,student8357,student1738,A2016/Z3/Z2/student8357,A2016/Z3/Z2/student1738
1,student8357,student4420,A2016/Z3/Z2/student8357,A2016/Z3/Z2/student4420
1,student8357,student4108,A2016/Z3/Z2/student8357,A2016/Z3/Z2/student4108
1,student5612,student5899,A2016/Z3/Z2/student5612,A2016/Z3/Z2/student5899
1,student5612,student2526,A2016/Z3/Z2/student5612,A2016/Z3/Z2/student2526
1,student5612,student9946,A2016/Z3/Z2/student5612,A2016/Z3/Z2/student9946
1,student5612,student8357,A2016/Z3/Z2/student5612,A2016/Z3/Z2/student8357
1,student5612,student1738,A2016/Z3/Z2/student5612,A2016/Z3/Z2/student1738
1,student5612,student4420,A2016/Z3/Z2/student5612,A2016/Z3/Z2/student4420
1,student5612,student4108,A2016/Z3/Z2/student5612,A2016/Z3/Z2/student4108
1,student1738,student5899,A2016/Z3/Z2/student1738,A2016/Z3/Z2/student5899
1,student1738,student2526,A2016/Z3/Z2/student1738,A2016/Z3/Z2/student2526
1,student1738,student9946,A2016/Z3/Z2/student1738,A2016/Z3/Z2/student9946
1,student1738,student8357,A2016/Z3/Z2/student1738,A2016/Z3/Z2/student8357
1,student1738,student5612,A2016/Z3/Z2/student1738,A2016/Z3/Z2/student5612
1,student1738,student4420,A2016/Z3/Z2/student1738,A2016/Z3/Z2/student4420
1,student1738,student4108,A2016/Z3/Z2/student1738,A2016/Z3/Z2/student4108
1,student4420,student5899,A2016/Z3/Z2/student4420,A2016/Z3/Z2/student5899
1,student4420,student2526,A2016/Z3/Z2/student4420,A2016/Z3/Z2/student2526
1,student4420,student9946,A2016/Z3/Z2/student4420,A2016/Z3/Z2/student9946
1,student4420,student8357,A2016/Z3/Z2/student4420,A2016/Z3/Z2/student8357
1,student4420,student5612,A2016/Z3/Z2/student4420,A2016/Z3/Z2/student5612
1,student4420,student1738,A2016/Z3/Z2/student4420,A2016/Z3/Z2/student1738
1,student4420,student4108,A2016/Z3/Z2/student4420,A2016/Z3/Z2/student4108
1,student4108,student5899,A2016/Z3/Z2/student4108,A2016/Z3/Z2/student5899
1,student4108,student2526,A2016/Z3/Z2/student4108,A2016/Z3/Z2/student2526
1,student4108,student9946,A2016/Z3/Z2/student4108,A2016/Z3/Z2/student9946
1,student4108,student8357,A2016/Z3/Z2/student4108,A2016/Z3/Z2/student8357
1,student4108,student5612,A2016/Z3/Z2/student4108,A2016/Z3/Z2/student5612
1,student4108,student1738,A2016/Z3/Z2/student4108,A2016/Z3/Z2/student1738
1,student4108,student4420,A2016/Z3/Z2/student4108,A2016/Z3/Z2/student4420
1,student1266,student5805,A2016/Z3/Z2/student1266,A2016/Z3/Z2/student5805
1,student1266,student8561,A2016/Z3/Z2/student1266,A2016/Z3/Z2/student8561
1,student1266,student3425,A2016/Z3/Z2/student1266,A2016/Z3/Z2/student3425
1,student5805,student1266,A2016/Z3/Z2/student5805,A2016/Z3/Z2/student1266
1,student5805,student8561,A2016/Z3/Z2/student5805,A2016/Z3/Z2/student8561
1,student5805,student3425,A2016/Z3/Z2/student5805,A2016/Z3/Z2/student3425
